Iteracion,TamanoPareto,PoblacionUnica,DiversidadRutas,MejorLatencia,MejorPerdida,MejorJitter,MejorAnchoBanda,PromedioIntentosSinMejora
179,32,30,0.9254819927017537,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.666666666666667
180,32,30,0.9271170794991122,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.833333333333333
181,32,30,0.9322764945713061,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.266666666666667
182,32,30,0.9276937739970195,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.533333333333333
183,32,30,0.9278107588452416,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.566666666666666
184,32,30,0.925999441171855,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.166666666666667
185,32,30,0.9348340803513218,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.366666666666666
186,32,30,0.932503435262056,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.833333333333333
187,32,30,0.9317249080508396,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.233333333333333
188,32,30,0.9294593624766039,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.266666666666667
189,32,30,0.9320702350012694,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.766666666666667
190,32,30,0.926692953253485,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.033333333333333
191,32,30,0.9253708615777583,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.5
192,32,30,0.9260712908532382,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.033333333333333
193,32,30,0.9203737804904134,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.466666666666667
194,32,30,0.9220631156838055,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.133333333333333
